#logm_100 logm_10
11.609933655763566 11.301378052736222
11.63778471022714 11.270919552146085
11.664809616504563 11.208680542407883
11.694861698561626 11.387050915175395
11.619256148490585 11.326458106193222
11.679966871161152 11.412157956976582
11.655980433740613 11.385694827356335
11.62445232711065 11.269837115623833
11.66577703495584 11.347333736615996
11.671694397302424 11.311802505822932
11.624349813818878 11.22602580106253
11.677767525349593 11.330705414448714
11.646607853690595 11.368404843131513
11.660560735413553 11.326132901856424
11.638473404073109 11.226288688802113
11.629538220729295 11.321360272731248
11.712369142761325 11.360158144226169
11.692042183302554 11.357567619703921
11.662279691855666 11.342392530600783
11.661164813797301 11.357856326858824
11.681087736962358 11.41847920882515
11.668119111928558 11.363875070485687
11.628541163522486 11.2996322432344
11.660850611125328 11.314458933268883
11.720767930885414 11.410107568641761
11.655023704326323 11.286408553874663
11.716119700627978 11.409761363225634
11.698437619548734 11.424964833599027
11.714239228344626 11.39244757947988
11.659345796020407 11.373097588928122
11.730368422150821 11.43359737265131
11.637532655619388 11.362326089762455
11.681897860730167 11.357231837475773
11.633372066251166 11.382189510098822
11.648634478768766 11.364078089913786
11.645411039229138 11.41652062022279
11.737427550732631 11.397718268811245
11.64615704388797 11.391748207523223
11.739797349447382 11.382301087850703
11.661902515508213 11.344942180730381
11.680706109788115 11.376581277634795
11.667602292982794 11.225800268141485
11.628175893705354 11.380418935697541
11.655656913296324 11.403346160427672
11.638131626243474 11.353506572837713
11.601436025577947 11.302220708805486
11.681242963462186 11.39480116048367
11.707141257843823 11.40505252035603
11.665300601639665 11.333839648880875
11.700610186059013 11.435472513634696
11.644553247725757 11.371928278243335
11.645597729238874 11.39931133702696
11.676590888220614 11.20350071640665
11.673590829183327 11.24586122255491
11.727392920286725 11.39616180303819
11.67352742206525 11.271815004462711
11.639004182514855 11.28576035469503
11.642363947804785 11.361665171559668
11.697105871130592 11.385232435156471
11.74329882825933 11.449330627575737
11.675301250863608 11.387256321359214
11.662006279316781 11.306777855244516
11.62885889157708 11.191375104040459
11.715185949296785 11.403961965532137
11.723370346904652 11.425611290813343
11.784719631466059 11.373821422847895
11.690675235011609 11.423116183497937
11.676516656890936 11.391013269439764
11.695115162224457 11.384734226555512
11.715913805401458 11.355839762127532
11.707115769411878 11.345417618777113
11.640060087440819 11.360266348121971
11.62749251852673 11.350971789461788
11.629107507943864 11.309167894601579
11.699717641758603 11.263496519016904
11.65396780349101 11.289432471764936
11.70864944097698 11.350867077085379
11.63615551768941 11.404641540638629
11.624772903655598 11.368731376861165
11.632121398357686 11.320419623760518
11.657088716589671 11.348583658301097
11.64389974858999 11.426779577996728
11.70105320797257 11.427936142542883
11.628787885456573 11.471210370808135
11.673786736134845 11.342829323415119
11.67713817256475 11.372091137347464
11.69358463113147 11.364516447232544
11.708004746105225 11.21558741059497
11.683665081004829 11.421205326060981
11.662471654126552 11.286412121961025
11.643436793422222 11.41300046834898
11.684232494022739 11.408254405643833
11.713902726361983 11.250336899945967
11.639869661116164 11.30647274949507
11.67434697392709 11.415217449696133
11.719289087123151 11.386325143641706
11.692806983618286 11.29004838529065
11.631030205782242 11.351138238008804
11.643630054387163 11.288327243718218
11.66236511745598 11.40681377926018
11.67324832990727 11.250153580456587
11.671123861245535 11.22839200394573
11.68075798309229 11.365059359435064
11.72613462062027 11.462925277663727
11.679302890376118 11.31366987951186
11.717055532274848 11.350525113878852
11.670136465291638 11.431311620931286
11.6941619138669 11.268039248461626
11.678966726671884 11.38496705473585
11.75100283259328 11.403377100171404
11.704727251367315 11.305934030847295
11.621177190247504 11.33902882904145
11.665501460431198 11.387978419659714
11.645996622212945 11.300774149068413
11.69039562461853 11.374566347579956
11.676272571709848 11.256604374078012
11.68805352321172 11.363478099017383
11.670674225782722 11.352653405165047
11.669875494506824 11.418226591613758
11.67460090991962 11.347571681709171
11.70282235286891 11.320727969629164
11.763363933582722 11.432068920154988
11.68416521475156 11.353166794036229
11.66726083755061 11.325084400172681
11.703456003833237 11.329197962451401
11.65479683193618 11.33793949398452
11.705864841241553 11.342429096002295
11.633261993799259 11.33505471077924
11.691853098633178 11.430131487610229
11.678725764971777 11.319684550982519
11.669296638055416 11.306665793939205
11.736561269077884 11.465177029881106
11.685885220260172 11.344182759017496
11.702226446241694 11.208183096021967
11.68775621088535 11.409122139535253
11.670294087273692 11.351039212090587
11.637388065638833 11.325698688807778
11.673436811276297 11.306541135617117
11.670850146247865 11.313680041267396
11.682590394989294 11.286108881012243
11.716051385799817 11.326874063412122
11.719049207202811 11.43110441350164
11.695897475690968 11.361821547956593
11.744263576061268 11.467424319774647
11.689703627069546 11.361243887384488
11.723390844901154 11.334313658316681
11.68182611951396 11.144164567084761
11.718939273464047 11.408030955898129
11.649258719315524 11.332129584183688
11.607535073328119 11.330677697229486
11.700262553142817 11.380616671489985
11.632717151329926 11.360117931054047
11.729292662036265 11.45665243376478
11.772356249670663 11.424743868689218
11.702846571769573 11.385121390189983
11.711921593846274 11.408825776280356
11.714728017029703 11.28568901556486
11.72330859217681 11.381398229933158
11.727898146273212 11.484165693880634
11.727947207177817 11.333867998803793
11.67125153883781 11.440731290424724
11.677215926097386 11.416243903087132
11.74565437520901 11.29785278524319
11.711477532796629 11.394155755452879
11.661492587158026 11.463400126525702
11.662572695914836 11.378377749625773
11.727303155998737 11.403681406120807
11.727185322053536 11.338558269746407
11.694943760138885 11.284215305549042
11.740304207692649 11.44783136833718
11.6676552279735 11.30898880799059
11.71123476335713 11.344424918386427
11.725134202854758 11.38833076657546
11.70049859769553 11.468020455910862
11.68373645567019 11.40541328214724
11.73447011593684 11.350281463898266
11.728405269619627 11.355448993679685
11.728127813731458 11.349022245799329
11.728683382632095 11.45063772833522
11.673214366602135 11.330833842920494
11.723089036699381 11.386610803361979
11.63216217374099 11.378046115391381
11.744700265805873 11.376748872678432
11.699432076268682 11.34970921402503
11.670633484145686 11.327911545058772
11.763881093342563 11.388822919209263
11.683969262704554 11.333871606454554
11.718838596368165 11.412256145501466
11.741404635261771 11.472796542000053
11.743205057977052 11.442860590813966
11.604786369553533 11.391340706101385
11.74169423953221 11.360650805389144
11.739253405689523 11.299216632007882
11.698397241185829 11.452431283544227
11.698608996340166 11.291534068056475
11.671614266942267 11.39383182675672
11.783116384050071 11.381296201249778
11.779838584227104 11.38851644830181
11.773443828945805 11.402763019924809
11.707682398986211 11.249105242919317
11.708249100325828 11.333655365584617
11.757449234079314 11.328793609689665
11.754217848314509 11.368115171922907
11.762968100308571 11.313939131497536
11.747630690117107 11.245393370170818
11.634858511250501 11.433403394978528
11.830111063214893 11.465653932782764
11.771052591571856 11.437312357196856
11.690141683576112 11.397624021527772
11.792408944484695 11.488062859889968
11.704286700946891 11.392594463092887
11.72572945998106 11.49460267470274
11.781694517644635 11.40841780713438
11.706621602950262 11.303993658003973
11.836896889367866 11.367978089013862
11.777275499488375 11.487126764441989
11.733146036502278 11.400646532412923
11.744504669063193 11.427273490779502
11.737921837439988 11.313652161231492
11.790357382751317 11.449691565490575
11.719058267317276 11.405670396528702
11.875695235246962 11.42049027156288
11.729174717917333 11.43445788289536
11.777268594065685 11.49594039277174
11.72169445696306 11.330383765129564
11.79523509054067 11.477195196436666
11.781460570466775 11.351422118318338
11.734138529606229 11.397623102970487
11.766991546251147 11.495383193590014
11.770136109656265 11.317405930823258
11.794231372652558 11.328700023470429
11.785658115262674 11.414953464383768
11.810849741894001 11.429347590404744
11.785758955117986 11.403440458413884
11.78916170302109 11.415254613787692
11.780833690568535 11.382618396684258
11.607988571798348 11.291534638082528
11.76059004692509 11.312624424976848
11.853167176784265 11.435261369289147
11.783961160177226 11.324482781881327
11.761534384960173 11.280448607677458
11.818030331911803 11.44090554553485
11.785530772563023 11.434050288554234
11.770633928294528 11.385122529979098
11.805035594062518 11.562846186713886
11.830755160959608 11.419958041818983
11.770607744880731 11.451427256294306
11.809916842944373 11.428646434314002
11.84451173520058 11.30218003964394
11.802231228048552 11.466234600240934
11.838979248001277 11.409986976577937
11.867936953935082 11.543405398759301
11.882163653940777 11.432170520395855
11.879883354826898 11.54160458438012
11.840966144554944 11.456149974816174
11.812381893833974 11.516017109593252
11.6895808218986 11.50119199743571
11.830428313029602 11.304851721537903
11.835452016229485 11.497397359247064
11.813776211183676 11.442510799806723
11.795657095169434 11.394021925186523
11.805305803331315 11.502151811632096
11.669850993131814 11.359062838529763
11.813197463951594 11.246945709190852
11.82454988875637 11.51929685988674
11.755630774868603 11.386452002895947
11.860545413624429 11.430279986988687
11.821937042450404 11.429010826324916
11.83277529991189 11.472448532944117
11.795523516645112 11.358081690778413
11.745968768734768 11.43032355083926
11.90103406773518 11.45041437016438
11.822624525756314 11.506776175231412
11.825861709187107 11.361576812336521
11.915781054314063 11.638729128654884
11.809421956942613 11.394229352877671
11.833573628900654 11.473638822076923
11.882661739803039 11.405600468135559
11.867305901022805 11.374448921652688
11.867032991659165 11.39746187807274
11.870060081719087 11.45111953759067
11.884884785150744 11.497159908746935
11.907562945696558 11.49726555189773
11.884576087985526 11.487740760837088
11.823703492268091 11.534565651997095
11.86041466462105 11.531395118112261
11.869438195311272 11.442815804564201
11.918378139103966 11.454875255192833
11.932745324056391 11.570948944967036
11.923426913303484 11.452006625217546
11.97933188733385 11.477472222416857
11.917278521769374 11.306974642985194
12.02112106160386 11.565518415729837
12.015225699316685 11.482315352331822
12.169968008983567 11.543525099742844
12.08133252572117 11.399099668970681
12.037128078350623 11.490214931377967
11.973547562764036 11.342256173298704
12.015251755205046 11.571397423234831
12.011528288224678 11.563892637589912
12.015970108092443 11.438329574645177
11.981948842087636 11.443764676133046
11.961278259728253 11.351085007164777
11.979611372036064 11.522646879238213
11.92395573632799 11.396294412780627
11.9506592113107 11.359400208625154
11.970820094169351 11.490934039176675
11.958424203233339 11.55130349858246
11.957080402921655 11.53292707497976
11.88472555126255 11.355721454277687
11.781728450273805 11.2827221789115
11.930321408063115 11.4897629745304
11.900560440846194 11.408969940968264
11.90046002777767 11.36896874817562
11.840579648160984 11.36654724612241
11.920349949707333 11.304902905334774
11.890525023299372 11.423170248824274
11.865767246843758 11.433482891680184
11.88133395799858 11.367376934377974
11.835411732005635 11.426560108470479
11.906982980387635 11.490800462382264
11.864414672979198 11.254722099431834
11.827973594572159 11.427010764982315
11.870306962551068 11.413214677394818
11.850749918258892 11.31359858158897
11.810410321425234 11.36637002296332
11.855050619985834 11.539281424429193
11.777282570040363 11.270098541414875
11.805590158225517 11.541057115317802
11.818580965411387 11.336714128863536
11.707526052255428 11.271955335397518
11.800896916492324 11.405886921985488
11.796736768757624 11.172414831196589
11.76675093393856 11.314534785562095
11.805196846350837 11.342765892371345
11.740587418273945 11.397490685180683
11.763503075019669 11.412709236518692
11.77724740564101 11.352448440186908
11.68497228072858 11.244897360074283
11.818025365583825 11.357026830427575
11.766717492441561 11.4654269803566
11.765680801169996 11.248965751426343
11.774572916762729 11.289922304885287
11.74065753004259 11.420049391004504
11.774262346156252 11.436877168543948
11.711796885739936 11.303116923581733
11.770728885383935 11.202481090278955
11.734958361868589 11.456178378348081
11.76030424702098 11.460282121776839
11.740076485046867 11.264401855835441
11.800697041520984 11.298538876542956
11.798813903941515 11.386987770213487
11.722205085354117 11.370370788173942
11.741509149582082 11.383684824020559
11.714978427662846 11.352952213063237
11.711590255664946 11.38254877464688
11.674327750593473 11.23814763584738
11.717942780580106 11.43185383709866
11.724329432621396 11.31813665308038
11.706754934626478 11.390548002558607
11.691878191772487 11.335610262695338
11.663374128616418 11.383342924392785
11.72074933627389 11.404538589508753
11.736085015507927 11.36928947565197
11.709914223610731 11.37362958615956
11.663929591947259 11.129130969815911
11.743104724458298 11.374352244905076
11.698337870938007 11.204919177395526
11.653061147728305 11.389020200767856
11.675327377440304 11.442391471983761
11.673389141035422 11.187770549726828
11.656438776112587 11.388678499318154
11.610427465250108 11.1317602060338
11.670959919064423 11.218428104489227
11.67100098993831 11.26030591394954
11.660842670252755 11.232322467616036
11.655993675014171 11.284365867396984
11.659627820032373 11.204156781214014
11.603789686014862 11.227749227335662
11.641788962653992 11.31696558313739
11.643517448591073 11.2765349885691
11.621871840710842 11.169855963940822
11.648031074536222 11.256857711804289
11.602771143722991 11.344458918381195
11.771718678969233 11.3574683051289
11.708987598063102 11.35707509958898
11.701107762436088 11.333032391647514
11.715688439810755 11.282446595633509
11.703561308754159 11.432699683082772
11.73401729596421 11.422609253056494
11.681003111574949 11.342908400271238
11.674566119918023 11.362041324385796
11.679886613642124 11.10676458910599
11.643775476167077 11.380538476655358
11.644702933095504 11.352978728078414
11.60684654014709 11.346967427903438
11.602863326021012 11.341154112764176
11.622297935630716 11.373746566917337
11.60464155116068 11.294571513318884
11.689436477204236 11.408410590668591
11.616403811399538 11.289765589658815
11.629658434629622 11.34551117205638
11.612076974089847 11.373714661772953
11.855159539866133 11.472380418467207
11.633592653763277 11.308380175125581
11.718075882145161 11.432422767826314
11.803988600876634 11.417366171982591
11.62169737085178 11.233358328188206
11.849088856957092 11.514333913109436
11.602023672422693 11.33101231988363
11.634205225302647 11.317662599875401
11.627807001862452 11.301845888886378
11.994006275139826 11.297822116814631
11.665672767892888 11.29052876307111
11.773494856169417 11.484685079863265
11.71199297162472 11.395808927740443
11.651238429034724 11.42686365791656
11.66803471517549 11.362642449855667
11.814690922881313 11.330368374968716
11.63689593976154 11.375955388003728
11.623590533410935 11.27954489437285
11.775213858391659 11.444163939263241
11.827109046011262 11.442095465688997
11.643654426126993 11.338725646524942
11.639020220254682 11.347104326699995
11.704600333299233 11.27326297673185
11.733971227531619 11.336096395378298
11.699604306623097 11.283159528180715
11.779567212864514 11.404478521153088
11.625180252560373 11.316178329952951
11.637721539244954 11.303514004454914
11.69747393964589 11.192060884225969
11.778915784653169 11.323378942306977
11.822207324386834 11.405259005905389
11.884495450452128 11.370788289502421
11.686118959909253 11.122333406930737
11.636197689098573 11.273930194896913
11.723611999402149 11.499356437573535
11.746774763714662 11.422263235699525
11.608240639217112 11.297691856868479
11.794186625387864 11.497865710165696
11.739573035912953 11.129129920678578
11.668896614810551 11.345821320315922
11.811373233778328 11.43463468549952
11.610786747087069 11.310112308610506
11.680117793281793 11.328043170173883
11.602887245419156 11.272111030819547
11.73509972879687 11.405741627905757
11.684444972398994 11.340801783922432
11.606874784087752 11.350468953704452
11.652120949125477 11.348492981291004
11.744924904108796 11.236503006220612
11.601739208102973 11.308887760043891
11.837232289969329 11.351551709830169
11.924010519340401 11.582018141105538
11.75867509114482 11.472115986225386
11.75308170255116 11.365316771826063
11.864035293888161 11.519977257083962
11.990640615371108 11.359693502333998
11.673359468981083 11.205215052172
11.682863022134004 11.36129644040793
11.98693680419535 11.443640943904823
11.711837053645915 11.321609735835857
11.78836360579923 11.354948192896398
11.742473819480368 11.451314189658591
11.691812560632595 11.198939368799099
11.848013571558694 11.497337988672951
11.771641329965393 11.397339419565002
11.644879252129268 11.31471815746374
11.92186517949263 11.532607748462356
11.602319379280924 11.35841621918571
11.658961798539298 11.242738272538322
11.707373504370171 11.426566009252983
11.633297627500689 11.430432980589067
11.601743695743448 11.352047917850381
11.920297631575226 11.409173974348663
11.708988059325277 11.375498641295492
11.750858143730223 11.436810330314696
11.670172236807996 11.389800570853406
11.925241646758339 11.515626130095741
11.757762286864518 11.417098376952408
11.654603602456676 11.39807474808656
11.601050147871174 11.206946143964924
11.660013144967657 11.436128562448125
11.614131217265653 11.275274520183133
11.630219322995536 11.31237111742913
12.040171694034566 11.643804620975484
11.73866090815395 11.266619778088032
11.813117010962745 11.453702910315773
11.617679894138444 11.292977631260026
11.72635949073408 11.44189560828779
11.616343094694546 11.354237152922085
11.650770024920602 11.338869886065622
11.670932756864463 11.32156561514083
11.612223251780476 11.300400360545124
11.624572894451521 11.408431193706893
11.68835801332183 11.387379352738334
11.633417720836123 11.310148830455264
11.804792571507175 11.415441680393894
11.602273341100062 11.315426226537074
11.625641305298997 11.343688447327805
11.704218346717328 11.306075532081097
11.6108146184028 11.302377270990691
11.718647253533218 11.251808416863296
11.663990698425321 11.25497599658206
11.787272866634138 11.46184104290367
11.61482338648877 11.309686705885742
11.916693484158001 11.484213625759564
11.690932905204033 11.333056127555107
11.637966929592436 11.400471507229154
11.719400398230654 11.39497851560126
11.772635006226038 11.381021045959924
11.649807887789414 11.228527026888536
11.646166800405934 11.38685893907781
11.634696855965739 11.25161065143693
11.686041786453798 11.416134788773133
11.706731572785792 11.455586209931788
11.77097532523496 11.44758722556455
11.673289219798237 11.285440365733296
11.813143352988076 11.498036961081338
11.621950682766213 11.415502127773538
11.796707528766222 11.455244439776964
11.620911766525335 11.337134529586859
11.717375623312476 11.339890348043921
11.601343379600262 11.226560817344403
11.638303260993668 11.276538353156754
11.822900488757698 11.49430532731971
11.618247044699853 11.22868443788833
11.909172672355963 11.354382175529791
11.659503933728475 11.261453625500936
11.676650654166966 11.334623943656712
11.666287435524895 11.397880567543938
11.701822550490927 11.24560287733419
11.761353327896902 11.424353434708426
11.754888464210229 11.391937185523705
11.619533345058512 11.326800152614664
11.600095513465185 11.246321442725439
11.622585716741723 11.35738319446389
11.65656257574369 11.340534934447303
11.625261307144878 11.258764267349957
11.620607521500089 11.332561638321378
11.619571443086288 11.268200631623886
11.624653778730023 11.107898674665082
11.71611066802606 11.37370344146356
11.725827024076194 11.436658666227073
11.716633233536212 11.325449380386798
11.6925841372322 11.387416939051048
11.646847617355677 11.337412726608607
12.025533501740107 11.534627740021357
11.819283244173844 11.316701647799333
11.709052117710426 11.25865653360398
11.643207374731704 11.368882957617446
11.722213453982526 11.439482397769147
11.641025723563441 11.274105252372035
11.612952202802369 11.354859322553345
11.68080708389585 11.362221688082862
11.690132637392587 11.374574203859872
11.795603769488103 11.405765550799138
11.646553313484164 11.315400397529574
11.683633045574059 11.368620113750328
11.663497476229 11.164604692110348
11.716371320253646 11.335043691164291
11.717056720128523 11.43335291611241
11.781565266747803 11.308027821679444
11.663244318346157 11.372014116624966
11.63412183838676 11.311285916145549
11.738213280372456 11.447561958961323
11.641453505389073 11.232504607073643
11.643328116015478 11.21332685716538
11.66355263133277 11.366072048141852
11.65215618521453 11.25350887686492
11.770709865255865 11.400512569113287
11.601585097198988 11.32208604324391
11.700675613546325 11.441578514242126
11.75040595174477 11.479464217430806
11.748327752472717 11.39277603280719
11.625343996680582 11.301421839392985
11.708464035389202 11.413419136402386
11.618524388382955 11.38279993922524
11.615200220284878 11.308266817269741
11.832135461821212 11.463928483976973
11.716425680457426 11.288166784583403
11.75615277142101 11.363608025022085
11.610881984395844 11.317146480245453
11.638053993958007 11.366034607666503
11.816101366011473 11.405960374800536
11.72519213075423 11.406815589616535
11.658033731533887 11.375479105069044
11.625148323968572 10.904156235650701
11.6419289962347 11.283181513934895
11.696181179960119 11.311096074064123
11.870711344411209 11.387508410146072
11.816149517877834 11.254448696954983
11.697094698494386 11.235733767097901
11.641093681728432 11.369520615017006
11.743577134148584 11.30024541570376
11.604449607179847 11.260737754152503
11.820252152094438 11.410330505976274
11.739280354405725 11.449439656163538
11.63339593024064 11.145479937503824
11.691107753913734 11.402676586311195
11.746792398638744 11.205057703204174
11.63113200923202 11.385156514847255
11.819650963174215 11.457321480141989
11.819966109473445 11.531048567969538
11.680143528503883 11.234469585937966
11.762842636627663 11.39026115469407
11.753340453861494 11.410733909366865
11.850108937703343 11.475612477742406
11.668504709169527 11.416528695985933
11.616112975286999 11.348618773626843
11.717554655618734 11.348021116800375
11.722610591825985 11.247470020231747
11.60905749268749 11.167252606823233
11.738119562974386 11.43983693968337
11.630765635589414 11.197261530975156
11.640670845937912 11.352825234365646
11.63649471893709 11.355918013004473
11.701407396533629 11.410949671008726
11.626524337500673 11.400186904639344
11.603045059899545 11.359459473351693
