mmax,m10,mvir
11.456298540244896,11.244989907252291,12.936312633662194
11.511719603602092,11.184023515481263,13.244277120801843
11.587840975347829,11.242570335242549,13.17666993266815
11.538511978720624,11.322153407666276,13.048441803550405
11.904238891544626,11.442788731280142,14.02530586526477
11.607262902852368,11.281165033387085,13.846398973034676
11.482339091715376,11.228381430439509,13.11226976841727
11.49075047417768,11.228955169269252,12.92716497429937
11.462144018983555,11.258574814571071,13.143327129992047
11.525345349736375,11.306807730595935,13.600972895686748
11.568387503694886,11.246636459097191,13.506505032404872
11.455108246998494,11.267941627248248,13.155639633759776
11.683863027754821,11.443277570201658,13.553883026643874
11.64203331008822,11.429828384462578,13.168497483523034
11.505816380464386,11.287022331445387,13.012415374762433
11.67155661414089,11.280295008592411,13.75258617874041
11.455698897921367,11.197753282388513,13.400019635065158
11.748885394866306,11.481602122008395,13.437274797410124
11.555334260302232,11.267717049315081,13.332438459915606
11.513863646931853,11.324618390224117,12.96089867732666
11.450847633183065,11.226468643222493,12.954145988829548
11.66444918132665,11.371552259453518,13.61320735210376
11.661189277789248,11.247120467996421,13.752125307297899
11.451992105859201,11.236073766841741,12.9230885154424
11.496525094899242,11.236364274678957,13.432006687269599
11.724792678795243,11.307291662005001,13.672651922840002
11.595626303150043,11.326291170785566,13.464936429121733
11.741566712083596,11.358614980907644,13.540079088804173
11.675016088242886,11.433173604055668,13.32387060654051
11.580664363891579,11.367061595329451,13.09725730969342
11.559677067035715,11.233981836023869,13.210853365314893
11.451619024443273,11.268054170538424,12.83916368291465
11.458016904986552,11.220735243238343,12.860338006570993
11.681877283633533,11.210780434372058,13.963646186484844
11.614170566155028,11.299804033154183,13.261262868792494
11.569446043174361,11.237778645152842,13.495266744387811
11.4920098356927,11.272704020191473,13.271609301378833
11.533116945416626,11.273037509779448,13.330007700872759
11.655866857465734,11.364624404120887,13.194791757721925
11.488692675454049,11.24361183235939,13.132899769944483
11.501316567923672,11.298756710974478,13.052693941924968
11.538054446979565,11.194905622620245,13.372912002970107
11.63261348538354,11.371455444396936,13.467756051244033
11.507418437077042,11.157444881337323,13.403463701345318
11.464893381165915,11.237386736142463,13.088844562727004
