mmax,m10,mvir
11.484826662310944,11.30499993663629,12.924589385669417
11.480093773009818,11.273054223022674,12.911796590437252
11.629380367532372,11.439221339202312,13.177247836255624
11.452433458045538,11.213039079401376,13.121231455149621
11.468913573572923,11.223273341325887,13.143639235274543
11.504468749882278,11.08096910497759,13.494015374757144
11.465964114475335,11.279266788633773,12.913760886412323
11.476438060380136,11.211135498629412,13.089905111439398
11.631223770398137,11.12336020876988,14.101059354908115
11.524080033261681,11.320414782520649,13.075181854618691
11.588872445095877,11.315607743065542,13.564192460626197
11.45834839315301,11.117349758554202,13.277838333002048
11.55528271087087,11.31559240243739,13.156851901070011
11.605118775182584,11.159629962682148,13.638988159343683
11.524853530668153,11.07123229609608,13.791129000727286
11.57461536195814,11.162101272693418,13.968109201128199
11.470202762454052,11.258439721985962,12.985740741050074
11.64306374425093,11.235865205663547,13.9226216715232
11.481486711016071,11.26161462327683,13.03181227133037
11.453597272435816,10.96717823625759,13.975339884605459
11.565039824112157,11.230009995726157,13.307496037913213
11.472335866509276,11.249797835895045,13.020775488193557
11.72838945858817,11.352033459295871,13.343211590179747
11.49161112385795,11.187346889461269,13.447778009294622
11.624681011722467,11.401999370762724,13.215373152783423
11.46947668931019,11.224756993855017,13.060320028688285
11.457339189273702,11.212552098481133,13.185258765296584
11.472000205951424,11.096362713911478,13.50392680419351
11.454082677267344,11.23789338457034,12.868468099020987
11.55165422450885,11.321751899352034,13.049218022670182
11.53612527973396,11.169169091827381,13.4491697321652
11.468656513820026,11.168814944058944,13.31260043926126
11.597580758674548,11.301674696500259,13.354108439147401
11.483120654128893,11.248789029318864,12.995985997913799
11.47767459621185,11.211309500877599,13.854306041801081
11.471682988171876,11.002984238222796,13.835690571492426
11.48671066117067,11.23504681022625,12.912062555588502
11.467192203770553,11.217461867851885,13.095169351431755
11.53440898768384,11.213981833398451,13.473340964185935
11.585743838979328,11.344582093912454,13.085647288296856
11.454436688252724,11.255274204472137,12.874655732598102
11.60014244967748,11.342776985593803,13.147985320683805
11.502291442552885,11.308574070999427,12.941660478388393
11.683908741253541,11.339752557268826,13.740046724051494
11.503246107922,11.28901977154762,13.095169351431755
11.603884392305076,11.340500905857477,13.479719235439571
11.639127397634567,11.224167249514652,13.792391689498254
11.530986185196797,11.331219997766711,12.968949680981343
11.465042411538642,11.231500502117825,12.973589623427257
11.692195444892173,11.384812252729185,13.550350672301615
11.572633106801048,11.343940484601902,13.138302698166282
11.614170566155028,11.299804033154183,13.261262868792494
11.640930672469617,11.366392820466826,13.184123354239672
11.523359786949825,11.320334557631687,13.052693941924968
11.609044687844873,11.401216681000337,13.383456296524754
11.639512168735962,11.392346025810573,13.283074974735472
11.508170676366552,11.315530133684707,13.077367905284156
11.535538786875911,11.152953143061826,13.741309208899569
11.596709225499596,11.18926127861169,13.611085733414873
11.64752696269856,11.276239461148725,14.049992856920143
11.536377233316532,11.264854245898025,12.993744756554463
11.712880253827912,11.31334589008983,13.637989780784686
11.554193795397877,11.27967184895078,13.068927611682073
11.5147973960604,11.243946200892557,13.550472957106564
11.45919821577322,11.272722492285052,12.879726496639577
11.558259486274324,11.25603904126946,13.104828403653656
11.645085928113245,11.125431405657999,13.91492464820515
11.57320460670278,11.37633473386229,13.305351369446624
11.472954582966043,11.153762876779357,13.710540447933298
11.495352492458162,11.228346212125878,13.169968173996892
11.641363948470017,11.189291421546299,14.071882007306126
11.546428822277651,11.275636771138421,13.750199727829182
11.782613087358806,11.338889678431784,13.91487181754005
11.607302572825324,11.371664164370696,13.319522449065454
11.601343079839221,11.341279655013619,13.202488317060094
11.6408785955875,11.263299280821728,13.402948829344405
11.499874554643888,11.188674655895495,13.244524511570084
11.590694286233896,11.256304520549515,13.277379974667255
11.685194949080904,11.473640054257903,13.322839272686322
